KEGG Gene ID	Gene Symbol
mcc:707445	ALLC
mcc:707554	DGUOK
mcc:708046	XDH
mcc:708307	IMPDH2
mcc:708413	PRPS1L1
mcc:708801	AMPD1
mcc:709259	ADSL
mcc:709737	AK2
mcc:710253	PRIM1
mcc:710664	NME6
mcc:710935	CANT1
mcc:711783	PDE7B
mcc:712180	PDE4D
mcc:712674	PDE8B
mcc:712850	-
mcc:715821	LOC715821
mcc:716541	POLA2
mcc:717197	ENTPD4
mcc:717257	ITPA
mcc:718973	PNPT1
mcc:720171	-
mcc:722479	NME3
mcc:106992402	-
mcc:696605	PIGL
mcc:698122	PIGB
mcc:699219	PIGN
mcc:707782	GPLD1
mcc:708566	PIGX
mcc:709115	PIGS
mcc:710556	PIGT
mcc:712514	PIGA
mcc:714088	PIGG
mcc:717088	PIGW
mcc:719582	PIGM
mcc:574200	TNFRSF13B
mcc:574219	CCL25
mcc:693917	TNFSF13B
mcc:705788	ICOS
mcc:712212	TNFRSF17
mcc:712788	IL15RA
mcc:716258	MAP3K14
mcc:721034	MADCAM1
mcc:100429005	PSENEN
mcc:641448	SNW1
mcc:694429	ADAM17
mcc:696528	NUMB
mcc:697863	MAML3
mcc:698068	CIR1
mcc:698770	PSEN2
mcc:699530	MFNG
mcc:700410	DTX4
mcc:704898	DLL4
mcc:705718	APH1B
mcc:706261	NCOR2
mcc:706483	APH1A
mcc:708991	JAG2
mcc:709947	NOTCH1
mcc:713798	NOTCH2
mcc:717323	NOTCH4
mcc:718580	JAG1
mcc:106993586	-
mcc:693538	GXYLT2
mcc:696742	EOGT
mcc:705604	POMT2
mcc:708361	FUT9
mcc:709939	CHST10
mcc:712357	POGLUT1
mcc:714283	PLOD3
mcc:717157	B3GAT2
mcc:717508	COLGALT2
mcc:718178	B3GALT4
mcc:719920	B4GALT3
mcc:720913	FUT7
mcc:721991	POFUT2
mcc:698351	PAX4
mcc:699012	HHEX
mcc:701243	LOC701243
mcc:704954	NEUROD1
mcc:717972	HNF4A
mcc:722833	MNX1
mcc:106994047	LOC106994047
mcc:574129	STAT5A
mcc:574275	SHC3
mcc:698603	MECOM
mcc:701803	SMAD4
mcc:702473	GRAP
mcc:703879	CBLB
mcc:705601	SOS2
mcc:709258	BCR
mcc:713035	BCL2L1
mcc:714611	SHC4
mcc:718982	SHC1
mcc:100424255	CTU2
mcc:695842	MPST
mcc:698021	TST
mcc:701166	MOCS3
mcc:714268	TRMU
mcc:722618	URM1
mcc:693889	TUBB1
mcc:694569	CTSL
mcc:699231	TUBB3
mcc:700031	COLEC12
mcc:702583	TUBA4A
mcc:704215	DYNC2H1
mcc:707215	TUBA3C
mcc:707223	COLEC11
mcc:707972	VAMP3
mcc:708165	THBS2
mcc:709331	LOC709331
mcc:709643	TUBA1B
mcc:710378	TUBA8
mcc:712216	STX18
mcc:714385	HGS
mcc:716455	STX12
mcc:716696	M6PR
mcc:717572	THBS3
mcc:718034	LOC718034
mcc:720286	COMP
mcc:722929	LOC722929
mcc:692074	CXCR1
mcc:696837	CYTH4
mcc:699700	RRAS2
mcc:708170	ARF6
mcc:709753	AGPAT2
mcc:710559	DGKA
mcc:713198	DGKZ
mcc:713301	AGPAT3
mcc:714210	DGKD
mcc:714645	TSC1
mcc:715254	DGKB
mcc:715993	PLPP3
mcc:716847	AGPAT5
mcc:717174	AGPAT1
mcc:721004	PLPP2
mcc:613031	TGFA
mcc:695776	LEF1
mcc:700382	CCNE2
mcc:100428775	MYL6
mcc:106992272	-
mcc:574329	RAMP1
mcc:700624	KCNMB1
mcc:707050	CALD1
mcc:707447	ACTG2
mcc:707718	RAMP2
mcc:709856	KCNMB3
mcc:710137	LOC710137
mcc:717360	KCNMB4
mcc:694327	TKT
mcc:706986	TKTL2
mcc:707806	PFKM
mcc:709213	ALDOC
mcc:710107	H6PD
mcc:713818	ALDOB
mcc:722173	PFKL
mcc:722330	PFKP
mcc:694622	GTF2E2
mcc:698553	LYN
mcc:704130	TNFAIP3
mcc:705211	CD19
mcc:709200	RAN
mcc:709723	YWHAZ
mcc:709860	-
mcc:711456	HDAC5
mcc:712010	SPI1
mcc:715615	HSPB1
mcc:717016	YWHAH
mcc:717204	CD44
mcc:717788	YWHAB
mcc:718063	XPO1
mcc:718257	-
mcc:719202	AKAP8L
mcc:720156	YWHAE
mcc:722421	NUP214
mcc:100424758	CTSB
mcc:574189	KCNJ2
mcc:574295	CLCA1
mcc:100425114	HCN2
mcc:574203	PPP1R1B
mcc:574208	SOX9
mcc:694758	CNGB3
mcc:698089	NFATC1
mcc:701245	BDNF
mcc:702825	HCAR1
mcc:703368	GPR119
mcc:704049	LOC704049
mcc:706513	ATP1A3
mcc:716093	ATP1B2
mcc:717539	AMH
mcc:719623	ATP1A4
mcc:720079	LOC720079
mcc:721628	FXYD1
mcc:100429807	COL4A2
mcc:693352	DCC
mcc:693419	WNT7A
mcc:694315	DAPK1
mcc:696737	PIAS2
mcc:699889	CCDC6
mcc:700573	WNT6
mcc:701313	LAMA3
mcc:701906	PAX8
mcc:702225	LAMB4
mcc:702468	BIRC3
mcc:702592	BIRC2
mcc:703064	FZD7
mcc:703466	RET
mcc:703518	PLEKHG5
mcc:703838	RASGRP1
mcc:703942	FZD1
mcc:706421	DAPK2
mcc:707345	APC2
mcc:707769	JUP
mcc:707864	WNT4
mcc:707892	LAMB2
mcc:709009	WNT1
mcc:712444	COL4A3
mcc:712786	ARNT2
mcc:713910	TPR
mcc:717164	CKS1B
mcc:718330	BMP2
mcc:718566	AXIN2
mcc:719595	RASGRP4
mcc:719670	NTRK1
mcc:722430	LAMC3
mcc:701542	NHEJ1
mcc:704482	DNTT
mcc:706734	LOC706734
mcc:710718	RAD50
mcc:712291	XRCC4
mcc:693461	LOC693461
mcc:696681	CA7
mcc:696729	CA9
mcc:702427	LOC702427
mcc:703701	CA1
mcc:705278	CA5A
mcc:711806	CPS1
mcc:713128	CA5B
mcc:722094	GLUD1
mcc:723443	LOC723443
mcc:693396	B3GNT2
mcc:711570	LOC711570
mcc:677693	NLK
mcc:695044	MAPKAPK2
mcc:698861	SRF
mcc:699331	MAP4K2
mcc:701054	GADD45A
mcc:701320	MAPKAPK3
mcc:702732	FLNB
mcc:703059	MAP3K12
mcc:705056	DUSP10
mcc:706254	PTPN7
mcc:707777	TAOK2
mcc:708151	PTPN5
mcc:710979	MAP3K1
mcc:711350	RASGRF2
mcc:713686	DUSP3
mcc:713918	PPM1B
mcc:713952	MAP4K3
mcc:714805	ECSIT
mcc:714950	MAPK8IP1
mcc:717161	RASGRF1
mcc:717866	MAP3K3
mcc:718534	NTF4
mcc:106992261	DLAT
mcc:677715	IDH3A
mcc:694703	MDH1
mcc:698854	OGDH
mcc:705075	ACO1
mcc:708501	ACLY
mcc:710930	DLAT
mcc:716726	IDH3B
mcc:697082	BCL2L11
mcc:701430	BOK
mcc:702789	PMAIP1
mcc:714724	SEPT4
mcc:100424175	-
mcc:693737	SOCS7
mcc:699955	TNFSF11
mcc:701456	CISH
mcc:704108	SOCS6
mcc:714998	SOCS5
mcc:717377	ELF5
mcc:697884	SAT1
mcc:706661	-
mcc:707896	GOT2
mcc:707927	P4HA1
mcc:709285	PYCRL
mcc:711167	CKB
mcc:711434	CKMT2
mcc:714112	AOC1
mcc:714168	CKM
mcc:714870	ALDH4A1
mcc:715182	PYCR1
mcc:716044	SAT2
mcc:106994002	-
mcc:695912	NBN
mcc:703460	BLM
mcc:711358	RAD51B
mcc:714828	RAD51C
mcc:715558	MUS81
mcc:718665	RAD51D
mcc:677705	IARS
mcc:694840	CARS2
mcc:694983	GATB
mcc:695081	SARS2
mcc:695872	NARS
mcc:697009	HARS2
mcc:697033	YARS2
mcc:697526	GARS
mcc:698423	TARSL2
mcc:698998	RARS
mcc:699240	RARS2
mcc:700326	NARS2
mcc:700487	EARS2
mcc:702258	GATC
mcc:702626	AARS2
mcc:705557	FARSB
mcc:707449	DARS
mcc:716878	FARSA
mcc:tRNA-Ala	-
mcc:tRNA-Arg	-
mcc:tRNA-Asn	-
mcc:tRNA-Asp	-
mcc:tRNA-Gln	-
mcc:tRNA-Glu	-
mcc:tRNA-His	-
mcc:tRNA-Leu-1	-
mcc:tRNA-Met	-
mcc:tRNA-Ser-2	-
mcc:709579	ECI2
mcc:711061	LOC711061
mcc:106995769	-
mcc:664735	TCOF1
mcc:693864	TBL3
mcc:694461	RIOK1
mcc:694568	RCL1
mcc:697982	GAR1
mcc:698858	RBM28
mcc:700044	FCF1
mcc:700209	POP4
mcc:700286	FBL
mcc:700738	RIOK2
mcc:700829	RPP25L
mcc:700934	XRN2
mcc:701950	NHP2
mcc:702563	DKC1
mcc:703510	UTP14A
mcc:703859	NOP58
mcc:705036	UTP4
mcc:705344	NOB1
mcc:705643	POP1
mcc:706420	-
mcc:708283	SNU13
mcc:709104	WDR75
mcc:709873	GTPBP4
mcc:710471	RRP7A
mcc:710642	-
mcc:713862	GNL2
mcc:714421	LOC714421
mcc:717649	HEATR1
mcc:722122	EMG1
mcc:723328	LOC723328
mcc:l-rRNA	-
mcc:s-rRNA	-
mcc:716518	GZMB
mcc:100498675	PAOX
mcc:106993172	PEX19
mcc:698184	PEX11B
mcc:698369	HSD17B4
mcc:699947	FAR1
mcc:700730	PEX3
mcc:701026	MPV17
mcc:701565	ACOX2
mcc:702139	AGPS
mcc:702392	LOC702392
mcc:705103	PEX7
mcc:705547	SLC25A17
mcc:706142	PRDX1
mcc:706186	CROT
mcc:713603	GNPAT
mcc:713693	LOC713693
mcc:714056	PXMP4
mcc:714145	DRHS4L2
mcc:714613	DHRS4
mcc:714661	DHRS4L1
mcc:716045	-
mcc:716406	NUDT19
mcc:716908	CRAT
mcc:717238	ACOT8
mcc:717886	PEX13
mcc:718360	HAO1
mcc:719413	MPV17L2
mcc:722675	PEX14
mcc:100424512	LOC100424512
mcc:694248	COL9A2
mcc:694701	COL6A3
mcc:696372	RELN
mcc:697991	HMMR
mcc:700359	COL1A2
mcc:701835	IBSP
mcc:704202	GP9
mcc:704930	SPP1
mcc:708499	VTN
mcc:710914	SDC4
mcc:714809	COL9A1
mcc:694677	SHROOM4
mcc:695017	MYH9
mcc:697099	YES1
mcc:699586	TJP2
mcc:699613	SHROOM3
mcc:706973	LLGL2
mcc:708422	EXOC3
mcc:710697	-
mcc:712230	MYH7B
mcc:712458	EXOC4
mcc:712683	RAB3B
mcc:713882	MYH11
mcc:714889	EPB41L2
mcc:715817	MPDZ
mcc:717888	MYH4
mcc:717912	MYH2
mcc:717943	LOC717943
mcc:719263	INADL
mcc:721979	MYH10
mcc:722436	SYMPK
mcc:722561	-
mcc:719114	IL4I1
mcc:697229	LOC697229
mcc:707134	SCN1B
mcc:717354	MYL4
mcc:574127	IL6ST
mcc:693551	SCIN
mcc:695323	LOC695323
mcc:696506	LOC696506
mcc:698109	HIST1H2BA
mcc:698354	LOC698354
mcc:699275	H2BFWT
mcc:701337	HIST1H2BJ
mcc:701650	RBL1
mcc:702317	CDC20
mcc:704241	LOC704241
mcc:704780	LOC704780
mcc:708783	DNAJA3
mcc:713162	CHD4
mcc:713368	CCR3
mcc:715957	GTF2A1L
mcc:719396	LOC719396
mcc:694401	DNA2
mcc:707651	MCM6
mcc:708320	MCM3
mcc:717548	MCM5
mcc:100551506	TNFSF12
mcc:106995136	-
mcc:574179	CCL8
mcc:574182	CCL20
mcc:574188	CCR1
mcc:574220	CCL27
mcc:574224	CXCL13
mcc:574243	CXCL10
mcc:574300	IL2RA
mcc:574336	CXCL9
mcc:574371	CSF2
mcc:574386	CCL19
mcc:574387	IL1RAP
mcc:641338	IL2RG
mcc:693671	IL17RB
mcc:694139	LIFR
mcc:694451	TNFSF10
mcc:695059	EDAR
mcc:696331	IL2RB
mcc:698961	CSF3
mcc:699438	CXCR3
mcc:699674	TNFRSF4
mcc:699970	TNFRSF12A
mcc:700588	TNFSF9
mcc:700959	CNTFR
mcc:701792	CXCR5
mcc:701907	CNTF
mcc:702822	AMHR2
mcc:703189	TNFSF15
mcc:703334	PPBP
mcc:703451	LOC703451
mcc:703895	PF4V1
mcc:704266	IL9R
mcc:705759	IL21R
mcc:706255	TNFSF4
mcc:707017	ACVR2A
mcc:708123	IL17A
mcc:708125	IL21
mcc:708281	TNFRSF9
mcc:709005	IL17RA
mcc:710679	IL17B
mcc:710986	IL13RA1
mcc:712554	CLCF1
mcc:713850	CTF1
mcc:714751	CCL7
mcc:714907	CCL13
mcc:718027	IL26
mcc:718047	IL22
mcc:613268	CD1D
mcc:677855	CD2
mcc:693402	CD59
mcc:695249	CD5
mcc:699409	-
mcc:712262	CD9
mcc:717148	CD1C
mcc:718718	CD37
mcc:699587	FPGS
mcc:711642	PTS
mcc:714966	QDPR
mcc:717809	ALPL
mcc:721052	-
mcc:705792	TYR
mcc:693931	COQ7
mcc:694215	COQ3
mcc:705635	NQO1
mcc:100430035	-
mcc:574156	SH2D1A
mcc:574291	TLR7
mcc:700517	EIF3H
mcc:710118	DOK1
mcc:714082	CD46
mcc:715186	MX1
mcc:716901	LOC716901
mcc:698604	EEF2K
mcc:710601	NFATC2
mcc:718011	KCNJ14
mcc:722161	TRPM2
mcc:698119	MAT2B
mcc:698428	OTC
mcc:698851	ACY1
mcc:700519	MAT1A
mcc:706939	PGK2
mcc:706960	LOC706960
mcc:714090	TPI1
mcc:717832	INPP5D
mcc:100428980	NGFRAP1
mcc:696658	MAGED1
mcc:702320	ARHGDIB
mcc:704529	PRDM4
mcc:100426593	EXTL3
mcc:698535	HS6ST3
mcc:701000	B4GALT7
mcc:701488	EXT1
mcc:703224	NDST4
mcc:703713	B3GALT6
mcc:706326	HS6ST2
mcc:715479	HS6ST1
mcc:715975	EXT2
mcc:718232	HS3ST3A1
mcc:619516	GNRH2
mcc:695559	HBEGF
mcc:712429	MMP14
mcc:100423251	RAB8A
mcc:699837	RAB14
mcc:706066	CAB39L
mcc:707462	RAB11B
mcc:696778	LY96
mcc:100429168	TREX1
mcc:694353	TMEM173
mcc:696090	ZBP1
mcc:717665	MB21D1
mcc:719260	AIM2
mcc:693677	DDC
mcc:714273	DLG4
mcc:100426353	TICAM2
mcc:100427400	ATM
mcc:700580	PIDD1
mcc:705853	PLAU
mcc:707630	TAB3
mcc:712571	BCL2A1
mcc:714328	PIAS4
mcc:717704	LCK
mcc:704357	NAT2
mcc:696556	WASL
mcc:706731	PVRL3
mcc:708962	SNAI2
mcc:695606	ATG4C
mcc:696238	ATG7
mcc:702827	LOC702827
mcc:708305	ATG3
mcc:710708	ULK2
mcc:711835	ATG10
mcc:714092	ATG16L1
mcc:714597	GABARAP
mcc:717952	ATG16L2
mcc:718012	PIK3R4
mcc:697333	ENOSF1
mcc:705957	AKR1B1
mcc:706187	LOC706187
mcc:706406	LOC706406
mcc:713150	LOC713150
mcc:721886	TIGAR
mcc:696652	KIF5B
mcc:702415	CALY
mcc:707037	GSK3A
mcc:712548	COMT
mcc:702925	-
mcc:708129	FNTB
mcc:709287	LOC709287
mcc:710052	IDI1
mcc:714635	DHDDS
mcc:106992354	ELANE
mcc:106995531	-
mcc:693768	HIST3H2A
mcc:695092	HIST1H3D
mcc:695427	LOC695427
mcc:695551	HIST1H2AE
mcc:695573	LOC695573
mcc:696629	HIST1H2AC
mcc:697977	LOC697977
mcc:699015	LOC699015
mcc:704006	HIST1H2AK
mcc:704127	HIST1H2AJ
mcc:705054	HIST2H2AC
mcc:705636	LOC705636
mcc:708594	SNRPD3
mcc:708899	LOC708899
mcc:715194	TROVE2
mcc:721647	C8G
mcc:695317	UPP1
mcc:698067	UPP2
mcc:699460	CAD
mcc:710196	CMPK1
mcc:710500	DCTPP1
mcc:712475	TXNRD2
mcc:700824	-
mcc:693333	NSDHL
mcc:696396	FDFT1
mcc:705106	MSMO1
mcc:706827	SC5D
mcc:709227	LSS
mcc:714763	FAXDC2
mcc:716989	SOAT1
mcc:721985	TM7SF2
mcc:100423079	BUB1B
mcc:106993191	-
mcc:694227	MSX2
mcc:696143	PTTG1
mcc:697755	NRP1
mcc:700632	TP53INP1
mcc:709458	CRTC3
mcc:709865	TERT
mcc:713668	CHEK2
mcc:714443	ATR
mcc:714697	ETS1
mcc:715880	KAT5
mcc:720274	CRTC1
mcc:721816	GPS2
mcc:722000	ZFP36
mcc:693829	-
mcc:694360	SRP54
mcc:695951	SEC11A
mcc:700304	SRP9
mcc:705568	SRP68
mcc:712222	LOC712222
mcc:704823	ALK
mcc:698335	GIP
mcc:708620	FFAR1
mcc:106996424	NIT2
mcc:693520	GLS
mcc:697232	ASNS
mcc:699767	RIMKLA
mcc:707714	FOLH1B
mcc:712962	GLS2
mcc:106996837	ARPC4
mcc:694021	SEPT6
mcc:700788	DOCK1
mcc:702163	CAV3
mcc:708458	ARHGAP10
mcc:709199	ARPC3
mcc:712931	SEPT3
mcc:694995	-
mcc:100425257	REST
mcc:106992482	-
mcc:696977	DNAI2
mcc:697401	DNAH1
mcc:701307	DNAI1
mcc:701368	TFAM
mcc:703819	DNAH14
mcc:704707	-
mcc:706777	TGM2
mcc:713912	DNALI1
mcc:715774	DNAH17
mcc:717339	DNAH5
mcc:722104	DNAH9
mcc:106994857	-
mcc:692336	LILRB4
mcc:692338	LILRA6
mcc:692342	LILRA1
mcc:695197	LOC695197
mcc:695256	LOC695256
mcc:705357	TEC
mcc:713222	FHL2
mcc:715071	ACP5
mcc:716034	LOC716034
mcc:719057	LOC719057
mcc:719740	TREM2
mcc:100428978	MIF; LOC100428978
mcc:705723	GSTZ1
mcc:712716	FAH
mcc:713499	HGD
mcc:721610	TPO
mcc:722505	FAHD1
mcc:693700	LYPLA1
mcc:696056	CHPT1
mcc:714768	SLC44A3
mcc:716377	CHKB
mcc:722105	PCYT1A
mcc:100427204	PANK3
mcc:100689486	CHPF2
mcc:106995591	-
mcc:106997570	ATP5J2
mcc:574255	PAFAH1B1
mcc:574350	ASMT
mcc:574370	IDO1
mcc:641445	COX11
mcc:664730	TPH2
mcc:677723	ACAD8
mcc:678692	CYP3A5
mcc:678697	CYP19A1
mcc:693322	GALC
mcc:693380	AKR1A1
mcc:693653	MBOAT2
mcc:694023	CCBL2
mcc:694686	PLCH2
mcc:694721	TGDS
mcc:694822	DNMT3A
mcc:695019	GALNT6
mcc:695030	MGAM
mcc:695363	TPH1
mcc:695370	LOC695370
mcc:695511	SCLY
mcc:695641	LPIN2
mcc:695793	CYP11B1
mcc:695894	REV3L
mcc:695898	GALNTL6
mcc:696038	SEPHS1
mcc:696041	PANK1
mcc:696387	CDO1
mcc:696549	DGAT2
mcc:696635	GK2
mcc:696880	ETNPPL
mcc:696893	IMPAD1
mcc:697202	PIK3C2A
mcc:697430	GALNT5
mcc:697582	LOC697582
mcc:697753	OLAH
mcc:698127	CYP7A1
mcc:698144	ATP5I
mcc:698259	ADO
mcc:698582	PTDSS2
mcc:699107	PON2
mcc:699236	PON3
mcc:699257	ADPGK
mcc:699355	PON1
mcc:699391	-
mcc:699477	LIPG
mcc:699762	PNLIPRP3
mcc:699834	ALG8
mcc:700018	HSD17B10
mcc:700192	CYP27A1
mcc:700450	MGAT4C
mcc:700476	KDSR
mcc:700681	AHCYL1
mcc:700683	ETNK2
mcc:701071	LOC701071
mcc:701211	MCCC2
mcc:701290	CSAD
mcc:701630	MGAT4D
mcc:701855	CYP2C18
mcc:701959	IMPA1
mcc:701974	PIK3C2B
mcc:702302	PHYKPL
mcc:702598	ALDH1A1
mcc:702794	HIBADH
mcc:703643	MGAT3
mcc:703860	CHPF
mcc:703939	B3GALNT1
mcc:704015	PPCDC
mcc:704320	IMPA2
mcc:704362	MINPP1
mcc:704542	AUH
mcc:704744	B3GALT1
mcc:705193	ALAD
mcc:705554	DHRS9
mcc:705694	B3GNT5
mcc:705749	PIP5KL1
mcc:705884	-
mcc:705937	IPPK
mcc:706120	ST6GALNAC6
mcc:706237	TPK1
mcc:706426	MGAT2
mcc:706689	PNLIP
mcc:707314	KMO
mcc:707412	LOC707412
mcc:707424	IDO2
mcc:707570	PAFAH1B3
mcc:707761	LCT
mcc:707875	UGCG
mcc:708892	MTMR1
mcc:709020	MTAP
mcc:709118	MTMR6
mcc:709630	ALG14
mcc:709779	ST6GALNAC3
mcc:709843	HSD17B3
mcc:710104	PI4KB
mcc:710144	LPCAT1
mcc:710278	MTMR7
mcc:710567	ALG9
mcc:710910	AGL
mcc:711438	RDH12
mcc:711496	RDH8
mcc:712334	B3GALT2
mcc:712340	PNPLA3
mcc:712893	AMY2B
mcc:712963	HAL
mcc:713253	LOC713253
mcc:714287	GALNT10
mcc:714403	THTPA
mcc:714850	ALG2
mcc:715513	DCXR
mcc:715572	GALNT11
mcc:716511	UROC1
mcc:716905	PISD
mcc:716970	AMDHD1
mcc:717045	DOLK
mcc:717142	CCBL1
mcc:717416	ENPP7
mcc:717932	PDHX
mcc:718026	CDS2
mcc:718301	COX10
mcc:718413	MRI1
mcc:719508	INPP5A
mcc:719750	PAFAH2
mcc:721412	BCO1
mcc:721420	SLC33A1
mcc:721912	GALNT8
mcc:722050	ADI1
mcc:722252	ABO
mcc:722884	GBE1
mcc:698363	FGG
mcc:708225	SNAP23
mcc:710036	P2RY12
mcc:677704	WIF1
mcc:694921	LOC694921
mcc:699915	SFRP2
mcc:701254	PRICKLE2
mcc:701864	PRICKLE1
mcc:705730	FRAT2
mcc:706044	RUVBL1
mcc:706665	GPC4
mcc:708169	CHD8
mcc:709343	CACYBP
mcc:709730	-
mcc:713924	CER1
mcc:719553	DAAM2
mcc:613026	TFPI
mcc:693382	LOC693382
mcc:693636	C4BPB
mcc:695578	F9
mcc:696639	KLKB1
mcc:699077	PROC
mcc:701361	SERPINA1
mcc:701805	SERPINB2
mcc:702117	F11
mcc:703317	CPB2
mcc:704475	PLAT
mcc:707466	KNG1
mcc:711237	F13B
mcc:714456	F3
mcc:720962	CFI
mcc:721138	CFD
mcc:722701	LOC722701
mcc:722714	MASP2
mcc:677711	SMC1A
mcc:702136	ESPL1
mcc:100426215	ATP4A
mcc:100427618	-
mcc:703476	CLCNKB
mcc:709581	-
mcc:709322	NCAM2
mcc:700918	DIAPH1
mcc:717296	AGER
mcc:719232	PIM1
mcc:100423738	DYNLL2
mcc:702360	DYNLL1
mcc:704880	STX4
mcc:716480	DYNC2LI1
mcc:693740	PLIN5
mcc:699776	FABP1
mcc:701009	FABP5
mcc:705475	FABP2
mcc:708711	PLTP
mcc:719946	APOA2
mcc:100428826	RBM8A
mcc:100429853	PAPOLB
mcc:100430132	RNMT
mcc:106992320	LOC106995243; PABPC1L2B; LOC106992320
mcc:693542	SMG1
mcc:693730	CPSF7
mcc:694040	CSTF3
mcc:695816	RNPS1
mcc:697875	CPSF2
mcc:699696	WDR33
mcc:699712	CASC3
mcc:701235	CSTF2
mcc:702334	RNGTT
mcc:705847	PABPC1
mcc:708260	NCBP2
mcc:708443	LOC708443
mcc:708617	PABPC3
mcc:711882	PABPC1L
mcc:712141	EIF4A3
mcc:713572	PABPN1
mcc:715233	DDX39B
mcc:717603	SMG7
mcc:717781	PAPOLG
mcc:717824	MAGOHB
mcc:718256	NCBP1
mcc:719446	SMG5
mcc:721624	PABPN1L
mcc:696954	ATG101
mcc:699329	SESN3
mcc:700232	SESN1
mcc:710330	RB1CC1
mcc:716904	SESN2
mcc:695091	BMP6
mcc:698338	SMAD7
mcc:701126	GDF6
mcc:702462	GDF7
mcc:705383	TP53BP2
mcc:707039	SOX2
mcc:707701	AMOT
mcc:710991	CRB1
mcc:711989	BMP5
mcc:695990	DIAPH3
mcc:696676	PAK4
mcc:699494	LIMK1
mcc:700559	ENAH
mcc:701589	PAK6
mcc:704956	ABI2
mcc:707809	SSH1
mcc:715899	BRK1
mcc:716944	GIT1
mcc:719458	PAK7
mcc:719575	IQGAP3
mcc:719579	CYFIP1
mcc:721483	ITGAE
mcc:705673	CTLA4
mcc:712657	-
mcc:694188	KCNJ16
mcc:696567	SLC26A7
mcc:720180	KCNJ10
mcc:709318	LOC709318
mcc:695655	NOD1
mcc:695781	CARD6
mcc:701278	NLRP3
mcc:704964	CASP5
mcc:100429862	HNRNPA3
mcc:574337	TRA2B
mcc:693550	LSM5
mcc:693849	LOC693849
mcc:694876	SNRPA1
mcc:696023	SLU7
mcc:697247	ZMAT2
mcc:697474	CDC40
mcc:697669	PPIH
mcc:697773	SF3B1
mcc:701048	AQR
mcc:702299	LOC702299
mcc:702730	SNRPA
mcc:702977	HNRNPA1
mcc:703269	U2AF2
mcc:704090	SF3B6
mcc:708185	DDX23
mcc:708543	RBMXL3
mcc:708632	RP9
mcc:708939	SF3B3
mcc:712996	RBM17
mcc:715183	SNRPD2
mcc:716408	U2SURP
mcc:718689	CHERP
mcc:718865	U2AF1L4
mcc:720567	PRPF31
mcc:722383	U2AF1
mcc:706229	CARNMT1
mcc:694198	DCP1A
mcc:694225	DCP2
mcc:694589	PAPD5
mcc:695071	EXOSC8
mcc:699207	PATL1
mcc:701393	EDC4
mcc:701441	DDX6
mcc:703168	BTG2
mcc:704986	CNOT10
mcc:705203	EXOSC5
mcc:706097	EXOSC1
mcc:706873	TOB1
mcc:707216	TOB2
mcc:708011	CNOT4
mcc:709182	EDC3
mcc:709971	WDR61
mcc:710579	BTG3
mcc:712478	PAN2
mcc:712984	PARN
mcc:714624	EXOSC7
mcc:715960	EXOSC2
mcc:715987	SKIV2L
mcc:716658	ZCCHC7
mcc:100429321	WHSC1
mcc:697378	SUV39H2
mcc:699465	LOC699465
mcc:699963	KMT5C
mcc:700426	SETD7
mcc:703717	SETD1B
mcc:705511	KMT2A
mcc:709345	KMT5A
mcc:711825	SETD2
mcc:694915	RICTOR
mcc:700688	EIF4B
mcc:715307	DDIT4
mcc:715549	RRAGC
mcc:708376	FMN2
mcc:711967	PIWIL3
mcc:100427251	GRK5
mcc:574366	CCL23
mcc:701946	LOC701946
mcc:714351	PREX1
mcc:714916	GRK7
mcc:716050	CCL24
mcc:716765	-
mcc:720047	-
mcc:694860	DSP
mcc:705805	DSG2
mcc:711526	CDH2
mcc:712942	DSC2
mcc:714344	GJA1
mcc:100424421	-
mcc:100424708	-
mcc:106996160	-
mcc:574119	SCN9A
mcc:693777	LOC693777
mcc:694161	LOC694161
mcc:694595	TAS2R3
mcc:694737	TAS2R4
mcc:695053	TAS2R42
mcc:700093	SCNN1B
mcc:706077	TAS2R40
mcc:706232	LOC706232
mcc:710056	PKD2L1
mcc:714666	TAS1R2
mcc:714766	CALHM1
mcc:717909	TAS2R7
mcc:717924	TAS2R8
mcc:717940	TAS2R9
mcc:718111	TAS2R14
mcc:718204	ASIC2
mcc:719563	KCNK5
mcc:722378	TAS1R3
mcc:703386	TRPV6
mcc:704408	CST5
mcc:707153	MUC7
mcc:709848	LPO
mcc:716545	BEST2
mcc:718361	LYZ
mcc:720912	MUC5AC
mcc:711164	SUOX
mcc:699222	-
mcc:705287	ENPP2
mcc:699878	FANCI
mcc:702513	FANCM
mcc:705713	POLK
mcc:705887	SLX4
mcc:705911	UBE2T
mcc:709225	SLX1A
mcc:709475	REV1
mcc:712083	FANCB
mcc:717528	FANCL
mcc:718889	FANCE
mcc:713587	BIN1
mcc:718002	MYO10
mcc:718421	INPPL1
mcc:718875	ASAP3
mcc:714480	CERK
mcc:716500	ARSA
mcc:695543	-
mcc:697524	-
mcc:574343	INHBB
mcc:694572	SMAD9
mcc:699737	PITX2
mcc:699924	LOC699924
mcc:702734	INHBA
mcc:705825	ID4
mcc:707338	NOG
mcc:707420	FST
mcc:709933	DCN
mcc:712645	SMAD5
mcc:714733	SMAD6
mcc:715345	TFDP1
mcc:694968	LOC694968
mcc:699276	STAG2
mcc:700633	RAD21
mcc:700691	ORC2
mcc:703760	WEE1
mcc:710300	CDC14B
mcc:718529	STAG1
